timestamp,source_id,source_role,dest,dest_id,message_type,details
196.1,13,CLUSTER_HEAD,"[6,254]",,NETWORK_REQUEST,Request to become CH
196.1,13,CLUSTER_HEAD,"[6,254]",,NETWORK_REQUEST,Request to become CH
196.1,34,CLUSTER_HEAD,"[6,254]",,NETWORK_REQUEST,Request to become CH
196.1,6,ROOT,"[67,78]",,NETWORK_REPLY,CH addr 
196.1,34,CLUSTER_HEAD,"[6,254]",,NETWORK_REQUEST,Request to become CH
196.1,47,CLUSTER_HEAD,"[6,254]",,NETWORK_REQUEST,Request to become CH
196.1,6,ROOT,"[67,77]",,NETWORK_REPLY,CH addr 
196.1,34,CLUSTER_HEAD,"[6,254]",,NETWORK_REQUEST,Request to become CH
196.1,36,CLUSTER_HEAD,"[6,254]",,NETWORK_REQUEST,Request to become CH
196.1,24,CLUSTER_HEAD,"[6,254]",,NETWORK_REQUEST,Request to become CH
196.1,24,CLUSTER_HEAD,"[6,254]",,NETWORK_REQUEST,Request to become CH
196.1,4,CLUSTER_HEAD,"[6,254]",,NETWORK_REQUEST,Request to become CH
196.1,24,CLUSTER_HEAD,"[6,254]",,NETWORK_REQUEST,Request to become CH
196.1,4,CLUSTER_HEAD,"[6,254]",,NETWORK_REQUEST,Request to become CH
196.1,24,CLUSTER_HEAD,"[6,254]",,NETWORK_REQUEST,Request to become CH
196.1,17,CLUSTER_HEAD,"[67,78]",,NETWORK_REPLY,CH addr 
196.1,36,CLUSTER_HEAD,"[6,254]",,NETWORK_REQUEST,Request to become CH
196.1,26,CLUSTER_HEAD,"[6,254]",,NETWORK_REQUEST,Request to become CH
196.1,17,CLUSTER_HEAD,"[67,77]",,NETWORK_REPLY,CH addr 
196.1,24,CLUSTER_HEAD,"[6,254]",,NETWORK_REQUEST,Request to become CH
196.1,18,CLUSTER_HEAD,"[67,78]",,NETWORK_REPLY,CH addr 
196.1,15,CLUSTER_HEAD,"[6,254]",,NETWORK_REQUEST,Request to become CH
196.1,15,CLUSTER_HEAD,"[6,254]",,NETWORK_REQUEST,Request to become CH
196.1,5,CLUSTER_HEAD,"[6,254]",,NETWORK_REQUEST,Request to become CH
196.1,18,CLUSTER_HEAD,"[67,77]",,NETWORK_REPLY,CH addr 
196.1,5,CLUSTER_HEAD,"[6,254]",,NETWORK_REQUEST,Request to become CH
196.1,15,CLUSTER_HEAD,"[6,254]",,NETWORK_REQUEST,Request to become CH
196.1,15,CLUSTER_HEAD,"[6,254]",,NETWORK_REQUEST,Request to become CH
196.1,26,CLUSTER_HEAD,"[6,254]",,NETWORK_REQUEST,Request to become CH
196.1,16,CLUSTER_HEAD,"[6,254]",,NETWORK_REQUEST,Request to become CH
196.1,15,CLUSTER_HEAD,"[6,254]",,NETWORK_REQUEST,Request to become CH
196.1,28,CLUSTER_HEAD,"[67,78]",,NETWORK_REPLY,CH addr 
196.1,5,CLUSTER_HEAD,"[6,254]",,NETWORK_REQUEST,Request to become CH
196.1,28,CLUSTER_HEAD,"[67,77]",,NETWORK_REPLY,CH addr 
196.1,5,CLUSTER_HEAD,"[6,254]",,NETWORK_REQUEST,Request to become CH
196.1,6,ROOT,"[76,85]",,NETWORK_REPLY,CH addr 
196.1,6,ROOT,"[42,52]",,NETWORK_REPLY,CH addr 
196.1,5,CLUSTER_HEAD,"[6,254]",,NETWORK_REQUEST,Request to become CH
196.1,6,ROOT,"[31,41]",,NETWORK_REPLY,CH addr 
196.1,16,CLUSTER_HEAD,"[6,254]",,NETWORK_REQUEST,Request to become CH
196.1,5,CLUSTER_HEAD,"[6,254]",,NETWORK_REQUEST,Request to become CH
196.1,5,CLUSTER_HEAD,"[6,254]",,NETWORK_REQUEST,Request to become CH
196.1,16,CLUSTER_HEAD,"[76,85]",,NETWORK_REPLY,CH addr 
196.1,38,CLUSTER_HEAD,"[67,78]",,NETWORK_REPLY,CH addr 
196.1,6,ROOT,"[76,85]",,NETWORK_REPLY,CH addr 
196.1,6,ROOT,"[65,64]",,NETWORK_REPLY,CH addr 
196.1,38,CLUSTER_HEAD,"[67,77]",,NETWORK_REPLY,CH addr 
196.1,6,ROOT,"[65,74]",,NETWORK_REPLY,CH addr 
196.1,5,CLUSTER_HEAD,"[42,52]",,NETWORK_REPLY,CH addr 
196.1,6,ROOT,"[53,62]",,NETWORK_REPLY,CH addr 
196.1,5,CLUSTER_HEAD,"[31,41]",,NETWORK_REPLY,CH addr 
196.1,6,ROOT,"[65,74]",,NETWORK_REPLY,CH addr 
196.1,16,CLUSTER_HEAD,"[76,85]",,NETWORK_REPLY,CH addr 
196.1,26,CLUSTER_HEAD,"[76,85]",,NETWORK_REPLY,CH addr 
196.1,48,CLUSTER_HEAD,"[67,78]",,NETWORK_REPLY,CH addr 
196.1,6,ROOT,"[53,62]",,NETWORK_REPLY,CH addr 
196.1,48,CLUSTER_HEAD,"[67,77]",,NETWORK_REPLY,CH addr 
196.1,4,CLUSTER_HEAD,"[42,52]",,NETWORK_REPLY,CH addr 
196.1,5,CLUSTER_HEAD,"[65,64]",,NETWORK_REPLY,CH addr 
196.1,4,CLUSTER_HEAD,"[31,41]",,NETWORK_REPLY,CH addr 
196.1,5,CLUSTER_HEAD,"[65,74]",,NETWORK_REPLY,CH addr 
196.1,26,CLUSTER_HEAD,"[76,85]",,NETWORK_REPLY,CH addr 
196.1,5,CLUSTER_HEAD,"[53,62]",,NETWORK_REPLY,CH addr 
196.1,36,CLUSTER_HEAD,"[76,85]",,NETWORK_REPLY,CH addr 
196.1,5,CLUSTER_HEAD,"[65,74]",,NETWORK_REPLY,CH addr 
196.1,57,CLUSTER_HEAD,"[67,78]",,NETWORK_REPLY,CH addr 
196.1,5,CLUSTER_HEAD,"[53,62]",,NETWORK_REPLY,CH addr 
196.1,57,CLUSTER_HEAD,"[67,77]",,NETWORK_REPLY,CH addr 
196.1,13,CLUSTER_HEAD,"[42,52]",,NETWORK_REPLY,CH addr 
196.1,13,CLUSTER_HEAD,"[31,41]",,NETWORK_REPLY,CH addr 
196.1,36,CLUSTER_HEAD,"[76,85]",,NETWORK_REPLY,CH addr 
196.1,15,CLUSTER_HEAD,"[65,64]",,NETWORK_REPLY,CH addr 
196.1,15,CLUSTER_HEAD,"[65,74]",,NETWORK_REPLY,CH addr 
196.1,15,CLUSTER_HEAD,"[53,62]",,NETWORK_REPLY,CH addr 
196.1,15,CLUSTER_HEAD,"[65,74]",,NETWORK_REPLY,CH addr 
196.1,47,CLUSTER_HEAD,"[76,85]",,NETWORK_REPLY,CH addr 
196.1,67,CLUSTER_HEAD,"[67,78]",,NETWORK_REPLY,CH addr 
196.1,67,CLUSTER_HEAD,"[67,77]",,NETWORK_REPLY,CH addr 
196.1,15,CLUSTER_HEAD,"[53,62]",,NETWORK_REPLY,CH addr 
196.1,12,CLUSTER_HEAD,"[42,52]",,NETWORK_REPLY,CH addr 
196.1,12,CLUSTER_HEAD,"[31,41]",,NETWORK_REPLY,CH addr 
196.1,24,CLUSTER_HEAD,"[65,64]",,NETWORK_REPLY,CH addr 
196.1,24,CLUSTER_HEAD,"[65,74]",,NETWORK_REPLY,CH addr 
196.1,78,CLUSTER_HEAD,"[67,254]",78,NETWORK_UPDATE,Update networks: 1 children
196.1,78,CLUSTER_HEAD,BROADCAST,79,JOIN_REPLY,"Assigned addr [78,79]"
196.1,47,CLUSTER_HEAD,"[76,85]",,NETWORK_REPLY,CH addr 
196.1,24,CLUSTER_HEAD,"[53,62]",,NETWORK_REPLY,CH addr 
196.1,24,CLUSTER_HEAD,"[65,74]",,NETWORK_REPLY,CH addr 
196.1,77,CLUSTER_HEAD,"[67,254]",77,NETWORK_UPDATE,Update networks: 1 children
196.1,77,CLUSTER_HEAD,BROADCAST,88,JOIN_REPLY,"Assigned addr [77,88]"
196.1,22,CLUSTER_HEAD,"[42,52]",,NETWORK_REPLY,CH addr 
196.1,56,CLUSTER_HEAD,"[76,85]",,NETWORK_REPLY,CH addr 
196.1,22,CLUSTER_HEAD,"[31,41]",,NETWORK_REPLY,CH addr 
196.1,24,CLUSTER_HEAD,"[53,62]",,NETWORK_REPLY,CH addr 
196.1,67,CLUSTER_HEAD,"[57,254]",67,NETWORK_UPDATE,Update networks: 2 children
196.1,34,CLUSTER_HEAD,"[65,64]",,NETWORK_REPLY,CH addr 
196.1,79,UNREGISTERED,"[78,254]",79,JOIN_ACK,Confirmed join
196.1,67,CLUSTER_HEAD,"[57,254]",67,NETWORK_UPDATE,Update networks: 3 children
196.1,34,CLUSTER_HEAD,"[65,74]",,NETWORK_REPLY,CH addr 
196.1,34,CLUSTER_HEAD,"[53,62]",,NETWORK_REPLY,CH addr 
196.1,34,CLUSTER_HEAD,"[65,74]",,NETWORK_REPLY,CH addr 
196.1,56,CLUSTER_HEAD,"[76,85]",,NETWORK_REPLY,CH addr 
196.1,66,CLUSTER_HEAD,"[76,85]",,NETWORK_REPLY,CH addr 
196.1,88,UNREGISTERED,"[77,254]",88,JOIN_ACK,Confirmed join
196.1,32,CLUSTER_HEAD,"[42,52]",,NETWORK_REPLY,CH addr 
196.1,44,CLUSTER_HEAD,"[65,64]",,NETWORK_REPLY,CH addr 
196.1,34,CLUSTER_HEAD,"[53,62]",,NETWORK_REPLY,CH addr 
196.1,32,CLUSTER_HEAD,"[31,41]",,NETWORK_REPLY,CH addr 
196.1,44,CLUSTER_HEAD,"[65,74]",,NETWORK_REPLY,CH addr 
196.1,57,CLUSTER_HEAD,"[48,254]",57,NETWORK_UPDATE,Update networks: 3 children
196.1,89,UNREGISTERED,BROADCAST,,PROBE,Looking for network
196.1,44,CLUSTER_HEAD,"[53,62]",,NETWORK_REPLY,CH addr 
196.1,57,CLUSTER_HEAD,"[48,254]",57,NETWORK_UPDATE,Update networks: 4 children
196.1,44,CLUSTER_HEAD,"[65,74]",,NETWORK_REPLY,CH addr 
196.1,42,CLUSTER_HEAD,"[42,52]",,NETWORK_REPLY,CH addr 
196.1,66,CLUSTER_HEAD,"[76,85]",,NETWORK_REPLY,CH addr 
196.1,98,UNREGISTERED,BROADCAST,,PROBE,Looking for network
196.1,44,CLUSTER_HEAD,"[53,62]",,NETWORK_REPLY,CH addr 
196.1,87,UNREGISTERED,BROADCAST,,PROBE,Looking for network
196.1,76,CLUSTER_HEAD,"[76,85]",,NETWORK_REPLY,CH addr 
196.1,97,UNREGISTERED,BROADCAST,,PROBE,Looking for network
196.1,31,CLUSTER_HEAD,"[31,41]",,NETWORK_REPLY,CH addr 
196.1,55,CLUSTER_HEAD,"[65,64]",,NETWORK_REPLY,CH addr 
196.1,43,CLUSTER_HEAD,"[53,62]",,NETWORK_REPLY,CH addr 
196.1,55,CLUSTER_HEAD,"[65,74]",,NETWORK_REPLY,CH addr 
196.1,48,CLUSTER_HEAD,"[38,254]",48,NETWORK_UPDATE,Update networks: 5 children
196.1,48,CLUSTER_HEAD,"[38,254]",48,NETWORK_UPDATE,Update networks: 6 children
196.1,55,CLUSTER_HEAD,"[65,74]",,NETWORK_REPLY,CH addr 
196.1,52,CLUSTER_HEAD,"[42,254]",52,NETWORK_UPDATE,Update networks: 1 children
196.1,52,CLUSTER_HEAD,BROADCAST,61,JOIN_REPLY,"Assigned addr [52,61]"
196.1,76,CLUSTER_HEAD,"[76,85]",,NETWORK_REPLY,CH addr 
196.1,43,CLUSTER_HEAD,"[53,62]",,NETWORK_REPLY,CH addr 
196.1,41,CLUSTER_HEAD,"[31,254]",41,NETWORK_UPDATE,Update networks: 1 children
196.1,41,CLUSTER_HEAD,BROADCAST,51,JOIN_REPLY,"Assigned addr [41,51]"
196.1,85,CLUSTER_HEAD,"[76,254]",85,NETWORK_UPDATE,Update networks: 1 children
196.1,85,CLUSTER_HEAD,BROADCAST,86,JOIN_REPLY,"Assigned addr [85,86]"
196.1,85,CLUSTER_HEAD,BROADCAST,95,JOIN_REPLY,"Assigned addr [85,95]"
196.1,38,CLUSTER_HEAD,"[28,254]",38,NETWORK_UPDATE,Update networks: 6 children
196.1,65,CLUSTER_HEAD,"[65,64]",,NETWORK_REPLY,CH addr 
196.1,38,CLUSTER_HEAD,"[28,254]",38,NETWORK_UPDATE,Update networks: 7 children
196.1,65,CLUSTER_HEAD,"[65,74]",,NETWORK_REPLY,CH addr 
196.1,53,CLUSTER_HEAD,"[53,62]",,NETWORK_REPLY,CH addr 
196.1,42,CLUSTER_HEAD,"[32,254]",42,NETWORK_UPDATE,Update networks: 2 children
196.1,86,UNREGISTERED,"[85,254]",86,JOIN_ACK,Confirmed join
196.1,31,CLUSTER_HEAD,"[32,254]",31,NETWORK_UPDATE,Update networks: 2 children
196.1,65,CLUSTER_HEAD,"[65,74]",,NETWORK_REPLY,CH addr 
196.1,61,UNREGISTERED,"[52,254]",61,JOIN_ACK,Confirmed join
196.1,76,CLUSTER_HEAD,"[66,254]",76,NETWORK_UPDATE,Update networks: 2 children
196.1,95,UNREGISTERED,"[85,254]",95,JOIN_ACK,Confirmed join
196.1,53,CLUSTER_HEAD,"[53,62]",,NETWORK_REPLY,CH addr 
196.1,51,UNREGISTERED,"[41,254]",51,JOIN_ACK,Confirmed join
196.1,32,CLUSTER_HEAD,"[22,254]",32,NETWORK_UPDATE,Update networks: 4 children
196.1,62,CLUSTER_HEAD,"[53,254]",62,NETWORK_UPDATE,Update networks: 1 children
196.1,62,CLUSTER_HEAD,BROADCAST,72,JOIN_REPLY,"Assigned addr [62,72]"
196.1,62,CLUSTER_HEAD,BROADCAST,71,JOIN_REPLY,"Assigned addr [62,71]"
196.1,64,CLUSTER_HEAD,"[65,254]",64,NETWORK_UPDATE,Update networks: 1 children
196.1,64,CLUSTER_HEAD,BROADCAST,73,JOIN_REPLY,"Assigned addr [64,73]"
196.1,96,UNREGISTERED,BROADCAST,,PROBE,Looking for network
196.1,60,UNREGISTERED,BROADCAST,,PROBE,Looking for network
196.1,28,CLUSTER_HEAD,"[18,254]",28,NETWORK_UPDATE,Update networks: 7 children
196.1,74,CLUSTER_HEAD,"[65,254]",74,NETWORK_UPDATE,Update networks: 1 children
196.1,74,CLUSTER_HEAD,BROADCAST,84,JOIN_REPLY,"Assigned addr [74,84]"
196.1,74,CLUSTER_HEAD,BROADCAST,83,JOIN_REPLY,"Assigned addr [74,83]"
196.1,32,CLUSTER_HEAD,"[22,254]",32,NETWORK_UPDATE,Update networks: 5 children
196.1,28,CLUSTER_HEAD,"[18,254]",28,NETWORK_UPDATE,Update networks: 8 children
196.1,50,UNREGISTERED,BROADCAST,,PROBE,Looking for network
196.1,53,CLUSTER_HEAD,"[43,254]",53,NETWORK_UPDATE,Update networks: 2 children
196.1,66,CLUSTER_HEAD,"[56,254]",66,NETWORK_UPDATE,Update networks: 3 children
196.1,72,UNREGISTERED,"[62,254]",72,JOIN_ACK,Confirmed join
196.1,65,CLUSTER_HEAD,"[55,254]",65,NETWORK_UPDATE,Update networks: 2 children
196.1,73,UNREGISTERED,"[64,254]",73,JOIN_ACK,Confirmed join
196.1,84,UNREGISTERED,"[74,254]",84,JOIN_ACK,Confirmed join
196.1,71,UNREGISTERED,"[62,254]",71,JOIN_ACK,Confirmed join
196.1,22,CLUSTER_HEAD,"[12,254]",22,NETWORK_UPDATE,Update networks: 6 children
196.1,83,UNREGISTERED,"[74,254]",83,JOIN_ACK,Confirmed join
196.1,18,CLUSTER_HEAD,"[17,254]",18,NETWORK_UPDATE,Update networks: 10 children
196.1,65,CLUSTER_HEAD,"[55,254]",65,NETWORK_UPDATE,Update networks: 3 children
196.1,18,CLUSTER_HEAD,"[17,254]",18,NETWORK_UPDATE,Update networks: 11 children
196.1,22,CLUSTER_HEAD,"[12,254]",22,NETWORK_UPDATE,Update networks: 7 children
196.1,56,CLUSTER_HEAD,"[47,254]",56,NETWORK_UPDATE,Update networks: 4 children
196.1,17,CLUSTER_HEAD,"[6,254]",17,NETWORK_UPDATE,Update networks: 11 children
196.1,12,CLUSTER_HEAD,"[13,254]",12,NETWORK_UPDATE,Update networks: 11 children
196.1,43,CLUSTER_HEAD,"[44,254]",43,NETWORK_UPDATE,Update networks: 3 children
196.1,17,CLUSTER_HEAD,"[6,254]",17,NETWORK_UPDATE,Update networks: 12 children
196.1,82,UNREGISTERED,BROADCAST,,PROBE,Looking for network
196.1,55,CLUSTER_HEAD,"[44,254]",55,NETWORK_UPDATE,Update networks: 3 children
196.1,12,CLUSTER_HEAD,"[13,254]",12,NETWORK_UPDATE,Update networks: 12 children
196.1,81,UNREGISTERED,BROADCAST,,PROBE,Looking for network
196.1,94,UNREGISTERED,BROADCAST,,PROBE,Looking for network
196.1,70,UNREGISTERED,BROADCAST,,PROBE,Looking for network
196.1,55,CLUSTER_HEAD,"[44,254]",55,NETWORK_UPDATE,Update networks: 4 children
196.1,13,CLUSTER_HEAD,"[4,254]",13,NETWORK_UPDATE,Update networks: 15 children
196.1,44,CLUSTER_HEAD,"[34,254]",44,NETWORK_UPDATE,Update networks: 6 children
196.1,47,CLUSTER_HEAD,"[36,254]",47,NETWORK_UPDATE,Update networks: 5 children
196.1,44,CLUSTER_HEAD,"[34,254]",44,NETWORK_UPDATE,Update networks: 7 children
196.1,13,CLUSTER_HEAD,"[4,254]",13,NETWORK_UPDATE,Update networks: 16 children
196.1,44,CLUSTER_HEAD,"[34,254]",44,NETWORK_UPDATE,Update networks: 8 children
196.1,34,CLUSTER_HEAD,"[24,254]",34,NETWORK_UPDATE,Update networks: 7 children
196.1,34,CLUSTER_HEAD,"[24,254]",34,NETWORK_UPDATE,Update networks: 8 children
196.1,4,CLUSTER_HEAD,"[5,254]",4,NETWORK_UPDATE,Update networks: 16 children
196.1,34,CLUSTER_HEAD,"[24,254]",34,NETWORK_UPDATE,Update networks: 9 children
196.1,36,CLUSTER_HEAD,"[26,254]",36,NETWORK_UPDATE,Update networks: 6 children
196.1,4,CLUSTER_HEAD,"[5,254]",4,NETWORK_UPDATE,Update networks: 17 children
196.1,24,CLUSTER_HEAD,"[15,254]",24,NETWORK_UPDATE,Update networks: 8 children
196.1,5,CLUSTER_HEAD,"[6,254]",5,NETWORK_UPDATE,Update networks: 25 children
196.1,24,CLUSTER_HEAD,"[15,254]",24,NETWORK_UPDATE,Update networks: 9 children
196.1,26,CLUSTER_HEAD,"[16,254]",26,NETWORK_UPDATE,Update networks: 7 children
196.1,5,CLUSTER_HEAD,"[6,254]",5,NETWORK_UPDATE,Update networks: 26 children
196.1,24,CLUSTER_HEAD,"[15,254]",24,NETWORK_UPDATE,Update networks: 10 children
196.1,15,CLUSTER_HEAD,"[5,254]",15,NETWORK_UPDATE,Update networks: 9 children
196.1,15,CLUSTER_HEAD,"[5,254]",15,NETWORK_UPDATE,Update networks: 10 children
196.1,16,CLUSTER_HEAD,"[6,254]",16,NETWORK_UPDATE,Update networks: 8 children
196.1,15,CLUSTER_HEAD,"[5,254]",15,NETWORK_UPDATE,Update networks: 11 children
196.1,5,CLUSTER_HEAD,"[6,254]",5,NETWORK_UPDATE,Update networks: 27 children
196.1,5,CLUSTER_HEAD,"[6,254]",5,NETWORK_UPDATE,Update networks: 28 children
196.1,5,CLUSTER_HEAD,"[6,254]",5,NETWORK_UPDATE,Update networks: 29 children
206.0,99,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
206.4,80,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
206.4,93,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
206.9,90,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
207.0,99,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
207.0,92,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
207.4,80,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
207.4,93,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
207.6,91,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
207.9,90,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
208.0,99,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
208.0,92,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
208.4,80,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
208.4,93,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
208.6,91,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
208.9,90,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
209.0,99,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
209.0,92,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
209.4,80,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
209.4,93,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
209.6,91,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
209.9,90,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
210.0,99,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
210.0,92,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
210.4,80,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
210.4,93,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
210.6,91,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
210.9,90,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
211.0,99,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
211.0,92,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
211.4,80,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
211.4,93,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
211.6,91,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
211.9,90,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
212.0,99,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
212.0,92,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
212.4,80,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
212.4,93,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
212.6,91,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
212.9,90,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
213.0,99,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
213.0,92,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
213.4,80,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
213.4,93,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
213.6,91,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
213.9,90,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
214.0,99,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
214.0,92,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
214.4,80,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
214.4,93,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
214.6,91,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
214.9,90,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
215.0,99,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
215.0,92,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
215.4,80,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
215.4,93,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
215.6,91,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
215.9,90,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
216.0,92,UNDISCOVERED,BROADCAST,,PROBE,Looking for network
216.1,89,UNREGISTERED,"[78,79]",89,JOIN_REQUEST,Request to join
216.1,98,UNREGISTERED,"[77,88]",98,JOIN_REQUEST,Request to join
216.1,87,UNREGISTERED,"[85,86]",87,JOIN_REQUEST,Request to join
216.1,97,UNREGISTERED,"[77,88]",97,JOIN_REQUEST,Request to join
216.1,79,REGISTERED,"[6,254]",,NETWORK_REQUEST,Request to become CH
216.1,88,REGISTERED,"[6,254]",,NETWORK_REQUEST,Request to become CH
216.1,86,REGISTERED,"[6,254]",,NETWORK_REQUEST,Request to become CH
216.1,78,CLUSTER_HEAD,"[6,254]",,NETWORK_REQUEST,Request to become CH
216.1,88,REGISTERED,"[6,254]",,NETWORK_REQUEST,Request to become CH
216.1,85,CLUSTER_HEAD,"[6,254]",,NETWORK_REQUEST,Request to become CH
216.1,67,CLUSTER_HEAD,"[6,254]",,NETWORK_REQUEST,Request to become CH
216.1,77,CLUSTER_HEAD,"[6,254]",,NETWORK_REQUEST,Request to become CH
216.1,77,CLUSTER_HEAD,"[6,254]",,NETWORK_REQUEST,Request to become CH
216.1,96,UNREGISTERED,"[85,86]",96,JOIN_REQUEST,Request to join
216.1,60,UNREGISTERED,"[41,51]",60,JOIN_REQUEST,Request to join
216.1,76,CLUSTER_HEAD,"[6,254]",,NETWORK_REQUEST,Request to become CH
216.1,67,CLUSTER_HEAD,"[6,254]",,NETWORK_REQUEST,Request to become CH
216.1,57,CLUSTER_HEAD,"[6,254]",,NETWORK_REQUEST,Request to become CH
216.1,50,UNREGISTERED,"[41,51]",50,JOIN_REQUEST,Request to join
216.1,67,CLUSTER_HEAD,"[6,254]",,NETWORK_REQUEST,Request to become CH
216.1,51,REGISTERED,"[6,254]",,NETWORK_REQUEST,Request to become CH
216.1,86,REGISTERED,"[6,254]",,NETWORK_REQUEST,Request to become CH
216.1,57,CLUSTER_HEAD,"[6,254]",,NETWORK_REQUEST,Request to become CH
216.1,66,CLUSTER_HEAD,"[6,254]",,NETWORK_REQUEST,Request to become CH
216.1,85,CLUSTER_HEAD,"[6,254]",,NETWORK_REQUEST,Request to become CH
216.1,51,REGISTERED,"[6,254]",,NETWORK_REQUEST,Request to become CH
216.1,48,CLUSTER_HEAD,"[6,254]",,NETWORK_REQUEST,Request to become CH
216.1,57,CLUSTER_HEAD,"[6,254]",,NETWORK_REQUEST,Request to become CH
216.1,82,UNREGISTERED,"[62,71]",82,JOIN_REQUEST,Request to join
216.1,41,CLUSTER_HEAD,"[6,254]",,NETWORK_REQUEST,Request to become CH
216.1,81,UNREGISTERED,"[62,71]",81,JOIN_REQUEST,Request to join
216.1,94,UNREGISTERED,"[74,84]",94,JOIN_REQUEST,Request to join
216.1,70,UNREGISTERED,"[62,71]",70,JOIN_REQUEST,Request to join
216.1,56,CLUSTER_HEAD,"[6,254]",,NETWORK_REQUEST,Request to become CH
216.1,48,CLUSTER_HEAD,"[6,254]",,NETWORK_REQUEST,Request to become CH
216.1,76,CLUSTER_HEAD,"[6,254]",,NETWORK_REQUEST,Request to become CH
216.1,38,CLUSTER_HEAD,"[6,254]",,NETWORK_REQUEST,Request to become CH
216.1,41,CLUSTER_HEAD,"[6,254]",,NETWORK_REQUEST,Request to become CH
216.1,31,CLUSTER_HEAD,"[6,254]",,NETWORK_REQUEST,Request to become CH
216.1,48,CLUSTER_HEAD,"[6,254]",,NETWORK_REQUEST,Request to become CH
216.1,71,REGISTERED,"[6,254]",,NETWORK_REQUEST,Request to become CH
216.1,71,REGISTERED,"[6,254]",,NETWORK_REQUEST,Request to become CH
216.1,84,REGISTERED,"[6,254]",,NETWORK_REQUEST,Request to become CH
216.1,38,CLUSTER_HEAD,"[6,254]",,NETWORK_REQUEST,Request to become CH
216.1,71,REGISTERED,"[6,254]",,NETWORK_REQUEST,Request to become CH
216.1,31,CLUSTER_HEAD,"[6,254]",,NETWORK_REQUEST,Request to become CH
216.1,66,CLUSTER_HEAD,"[6,254]",,NETWORK_REQUEST,Request to become CH
216.1,47,CLUSTER_HEAD,"[6,254]",,NETWORK_REQUEST,Request to become CH
216.1,28,CLUSTER_HEAD,"[6,254]",,NETWORK_REQUEST,Request to become CH
216.1,38,CLUSTER_HEAD,"[6,254]",,NETWORK_REQUEST,Request to become CH
216.1,32,CLUSTER_HEAD,"[6,254]",,NETWORK_REQUEST,Request to become CH
216.1,74,CLUSTER_HEAD,"[6,254]",,NETWORK_REQUEST,Request to become CH
216.1,62,CLUSTER_HEAD,"[6,254]",,NETWORK_REQUEST,Request to become CH
