timestamp,node_id,role,remaining_energy,energy_consumed,energy_tx,energy_rx,energy_idle,energy_sleep,is_alive,packets_sent,packets_received,packets_lost,bytes_sent,bytes_received
216.0,71,REGISTERED,9455.247993190524,544.7520068094764,168.0,376.75,0.001997088964495993,9.720532713298475e-06,True,27,121,2,1680,7535
216.0,72,ROUTER,9432.747992620289,567.2520073797114,180.5,386.75,0.0019970886858552126,1.0291050254977868e-05,True,29,126,6,1805,7735
216.0,73,CLUSTER_HEAD,9128.49826354698,871.5017364530195,227.5,644.0,0.0016970870381043,3.936596092958678e-05,True,39,227,3,2275,12880
216.0,74,REGISTERED,9243.748802725197,756.2511972748034,225.5,530.75,0.0010970834258989192,0.00010019137273558024,True,41,196,6,2255,10615
216.0,75,UNREGISTERED,9214.499612770102,785.5003872298985,215.0,570.5,0.0001970750081358142,0.0001901548364183342,True,43,227,8,2150,11410
216.0,76,UNDISCOVERED,9119.999790812875,880.0002091871247,280.0,600.0,0.0,0.0002091871023111686,True,56,240,3,2800,12000
216.0,77,UNDISCOVERED,9109.99979081285,890.0002091871502,250.0,640.0,0.0,0.00020918713027526616,True,50,256,9,2500,12800
216.0,78,UNDISCOVERED,9199.999790164073,800.0002098359273,275.0,525.0,0.0,0.00020983599914872658,True,55,210,4,2750,10500
216.0,79,UNDISCOVERED,9067.49979016404,932.50020983596,270.0,662.5,0.0,0.00020983603318901024,True,54,265,6,2700,13250
216.0,80,REGISTERED,9532.247992620278,467.7520073797223,198.5,269.25,0.001997088685780268,1.0291050254977866e-05,True,32,88,2,1985,5385
216.0,81,ROOT,9287.24798669537,712.7520133046291,246.5,466.25,0.002003671791410515,9.632820858948712e-06,True,40,151,5,2465,9325
216.0,82,ROUTER,9325.49799299973,674.5020070002702,207.5,467.0,0.0019970890106771966,9.911245214174126e-06,True,34,152,3,2075,9340
216.0,83,ROUTER,9372.748803725386,627.2511962746139,224.5,402.75,0.0010970833308699046,9.919128436175213e-05,True,41,144,3,2245,8055
216.0,84,CLUSTER_HEAD,9465.749073639065,534.2509263609354,228.0,306.25,0.0007970809304384548,0.0001292800657293163,True,43,114,8,2280,6125
216.0,85,REGISTERED,9469.249342768262,530.7506572317379,202.0,328.75,0.0004970770380583892,0.00016015464736558507,True,39,129,8,2020,6575
216.0,86,UNREGISTERED,9174.499612770194,825.5003872298057,225.0,600.5,0.0001970749392790154,0.00019015492344397875,True,45,239,6,2250,12010
216.0,87,UNDISCOVERED,9232.499790137637,767.5002098623627,265.0,502.5,0.0,0.00020986234438920683,True,53,201,7,2650,10050
216.0,88,UNDISCOVERED,8939.999791121963,1060.0002088780366,250.0,810.0,0.0,0.00020887811349234206,True,50,324,9,2500,16200
216.0,89,UNDISCOVERED,9207.499791121882,792.5002088781184,270.0,522.5,0.0,0.00020887810379687535,True,54,209,5,2700,10450
216.0,90,CLUSTER_HEAD,9678.24826282949,321.75173717051075,147.0,174.75,0.0016970863401881916,4.0084192977344456e-05,True,25,58,3,1470,3495
216.0,91,ROUTER,9665.748534188504,334.251465811496,185.5,148.75,0.00139708340262512,6.87280776418029e-05,True,32,49,4,1855,2975
216.0,92,CLUSTER_HEAD,9528.998263185184,471.00173681481647,188.5,282.5,0.001697087048653718,3.972778259171245e-05,True,31,96,3,1885,5650
216.0,93,ROUTER,9506.24853312743,493.75146687257075,195.0,298.75,0.0013970832331109985,6.978934210172025e-05,True,34,107,3,1950,5975
216.0,94,CLUSTER_HEAD,9591.998938129705,408.0010618702945,218.0,190.0,0.0009470805821969657,0.00011478969927616372,True,41,70,1,2180,3800
